ZipCode,State,City,Metro,CountyName,Date,MedianHousing
76511,TX,Bartlett,Austin-Round Rock,Williamson County,2020-02-29,144131.0
77580,TX,Mont Belvieu,Houston-The Woodlands-Sugar Land,Chambers County,2020-02-29,366049.0
78147,TX,Poth,San Antonio-New Braunfels,Wilson County,2020-02-29,157208.0
77880,TX,Washington,Brenham,Washington County,2020-02-29,265962.0
76554,TX,Little River Academy,Killeen-Temple,Bell County,2020-02-29,144615.0
75705,TX,Tyler,Tyler,Smith County,2020-02-29,132912.0
77983,TX,Seadrift,Port Lavaca,Calhoun County,2020-02-29,123652.0
75456,TX,Mount Pleasant,Mount Pleasant,Titus County,2020-02-29,146219.0
76351,TX,Archer City,Wichita Falls,Archer County,2020-02-29,80673.0
78055,TX,Medina,San Antonio-New Braunfels,Bandera County,2020-02-29,208645.0
79357,TX,Ralls,Lubbock,Crosby County,2020-02-29,53973.0
76701,TX,Waco,Waco,McLennan County,2020-02-29,135047.0
78881,TX,Sabinal,Uvalde,Uvalde County,2020-02-29,117349.0
76857,TX,May,Brownwood,Brown County,2020-02-29,104774.0
78335,TX,Aransas Pass,Corpus Christi,San Patricio County,2020-02-29,122265.0
78056,TX,Mico,San Antonio-New Braunfels,Medina County,2020-02-29,380548.0
75431,TX,Como,Sulphur Springs,Hopkins County,2020-02-29,120016.0
75574,TX,Simms,Texarkana,Bowie County,2020-02-29,131102.0
76271,TX,Tioga,Sherman-Denison,Grayson County,2020-02-29,239026.0
76639,TX,Dawson,Corsicana,Navarro County,2020-02-29,72834.0
79322,TX,Crosbyton,Lubbock,Crosby County,2020-02-29,48338.0
77446,TX,Prairie View,Houston-The Woodlands-Sugar Land,Waller County,2020-02-29,125388.0
77455,TX,Louise,El Campo,Wharton County,2020-02-29,171203.0
76433,TX,Stephenville,Stephenville,Erath County,2020-02-29,272216.0
78011,TX,Charlotte,San Antonio-New Braunfels,Atascosa County,2020-02-29,91271.0
78623,TX,Canyon Lake,San Antonio-New Braunfels,Comal County,2020-02-29,307418.0
75479,TX,Savoy,Bonham,Fannin County,2020-02-29,138741.0
75861,TX,Tennessee Colony,Palestine,Anderson County,2020-02-29,124657.0
77417,TX,Beasley,Houston-The Woodlands-Sugar Land,Fort Bend County,2020-02-29,177851.0
75932,TX,Burkeville,Beaumont-Port Arthur,Newton County,2020-02-29,135819.0
76064,TX,Maypearl,Dallas-Fort Worth-Arlington,Ellis County,2020-02-29,214353.0
76641,TX,Frost,Corsicana,Navarro County,2020-02-29,102239.0
76853,TX,Lometa,Killeen-Temple,Lampasas County,2020-02-29,197349.0
79607,TX,Abilene,Abilene,Taylor County,2020-02-29,115047.0
78548,TX,Rio Grande City,Rio Grande City,Starr County,2020-02-29,53840.0
76935,TX,Christoval,San Angelo,Tom Green County,2020-02-29,233466.0
79086,TX,Sunray,Dumas,Moore County,2020-02-29,96596.0
78359,TX,Gregory,Corpus Christi,San Patricio County,2020-02-29,100218.0
78024,TX,Hunt,Kerrville,Kerr County,2020-02-29,369722.0
77564,TX,Batson,Beaumont-Port Arthur,Hardin County,2020-02-29,127823.0
78039,TX,La Coste,San Antonio-New Braunfels,Medina County,2020-02-29,139664.0
77837,TX,Calvert,College Station-Bryan,Robertson County,2020-02-29,82743.0
78389,TX,Skidmore,Beeville,Bee County,2020-02-29,114803.0
78402,TX,Corpus Christi,Corpus Christi,Nueces County,2020-02-29,180886.0
78933,TX,Cat Spring,Houston-The Woodlands-Sugar Land,Austin County,2020-02-29,371235.0
76626,TX,Blooming Grove,Corsicana,Navarro County,2020-02-29,113145.0
775,TX,Culebra,Stephenville,Erath County,2020-02-29,97968.0
76578,TX,Thrall,Austin-Round Rock,Williamson County,2020-02-29,214617.0
77622,TX,Hamshire,Beaumont-Port Arthur,Jefferson County,2020-02-29,161703.0
79545,TX,Roscoe,Sweetwater,Nolan County,2020-02-29,87228.0
79019,TX,Claude,Amarillo,Armstrong County,2020-02-29,124080.0
76264,TX,Sadler,Sherman-Denison,Grayson County,2020-02-29,273637.0
77561,TX,Hardin,Houston-The Woodlands-Sugar Land,Liberty County,2020-02-29,158749.0
76472,TX,Santo,Mineral Wells,Palo Pinto County,2020-02-29,151652.0
78650,TX,McDade,Austin-Round Rock,Bastrop County,2020-02-29,261816.0
78407,TX,Corpus Christi,Corpus Christi,Nueces County,2020-02-29,64065.0
75933,TX,Call,Beaumont-Port Arthur,Newton County,2020-02-29,86243.0
77613,TX,China,Beaumont-Port Arthur,Jefferson County,2020-02-29,108077.0
75943,TX,Douglass,Nacogdoches,Nacogdoches County,2020-02-29,217385.0
78558,TX,Donna,McAllen-Edinburg-Mission,Hidalgo County,2020-02-29,82481.0
77982,TX,Port O Connor,Port Lavaca,Calhoun County,2020-02-29,247268.0
78058,TX,Mountain Home,Kerrville,Kerr County,2020-02-29,269897.0
75944,TX,Etoile,Nacogdoches,Nacogdoches County,2020-02-29,116502.0
77577,TX,Liverpool,Houston-The Woodlands-Sugar Land,Brazoria County,2020-02-29,167148.0
75558,TX,Cookville,Mount Pleasant,Titus County,2020-02-29,170572.0
77663,TX,Kountze,Beaumont-Port Arthur,Hardin County,2020-02-29,165976.0
79511,TX,Coahoma,Big Spring,Howard County,2020-02-29,122229.0
76630,TX,Bruceville-Eddy,Waco,McLennan County,2020-02-29,199483.0
76632,TX,Lott,Waco,Falls County,2020-02-29,98335.0
78547,TX,Las Lomas,Rio Grande City,Starr County,2020-02-29,49806.0
75102,TX,Barry,Corsicana,Navarro County,2020-02-29,129039.0
75487,TX,Talco,Mount Pleasant,Titus County,2020-02-29,91764.0
78615,TX,Coupland,Austin-Round Rock,Williamson County,2020-02-29,286340.0
79563,TX,Tye,Abilene,Taylor County,2020-02-29,80790.0
77419,TX,Blessing,Bay City,Matagorda County,2020-02-29,134457.0
78884,TX,Utopia,Uvalde,Uvalde County,2020-02-29,213076.0
76453,TX,Gordon,Mineral Wells,Palo Pinto County,2020-02-29,182051.0
75476,TX,Ravenna,Bonham,Fannin County,2020-02-29,189464.0
79508,TX,Buffalo Gap,Abilene,Taylor County,2020-02-29,164585.0
76679,TX,Purdon,Corsicana,Navarro County,2020-02-29,101120.0
77615,TX,Silsbee,Beaumont-Port Arthur,Hardin County,2020-02-29,113169.0
1009,TX,Nome,Beaumont-Port Arthur,Jefferson County,2020-02-29,130264.0
78594,TX,Sebastian,Raymondville,Willacy County,2020-02-29,50981.0
75420,TX,Brashear,Sulphur Springs,Hopkins County,2020-02-29,130955.0
78953,TX,Rosanky,Austin-Round Rock,Bastrop County,2020-02-29,330698.0
79313,TX,Anton,Levelland,Hockley County,2020-02-29,68001.0
75928,TX,Bon Wier,Beaumont-Port Arthur,Newton County,2020-02-29,79932.0
75471,TX,Pickton,Sulphur Springs,Hopkins County,2020-02-29,148382.0
76670,TX,Milford,Dallas-Fort Worth-Arlington,Ellis County,2020-02-29,149148.0
77369,TX,Rye,Houston-The Woodlands-Sugar Land,Liberty County,2020-02-29,78133.0
75926,TX,Apple Springs,Huntsville,Trinity County,2020-02-29,143095.0
79372,TX,Sundown,Levelland,Hockley County,2020-02-29,103653.0
79343,TX,Lorenzo,Lubbock,Crosby County,2020-02-29,67443.0
611,TX,Silsbee,Beaumont-Port Arthur,Hardin County,2020-02-29,103802.0
76389,TX,Windthorst,Wichita Falls,Archer County,2020-02-29,160086.0
79250,TX,Petersburg,Plainview,Hale County,2020-02-29,61132.0
76432,TX,Blanket,Brownwood,Brown County,2020-02-29,167420.0
75488,TX,Ivanhoe,Bonham,Fannin County,2020-02-29,160796.0
75667,TX,Laneville,Longview,Rusk County,2020-02-29,137430.0
75937,TX,Chireno,Nacogdoches,Nacogdoches County,2020-02-29,131789.0
79351,TX,O'Donnell,Lubbock,Lynn County,2020-02-29,70951.0
75411,TX,Arthur City,Paris,Lamar County,2020-02-29,129821.0
78562,TX,La Villa,McAllen-Edinburg-Mission,Hidalgo County,2020-02-29,70065.0
75449,TX,Ladonia,Bonham,Fannin County,2020-02-29,74250.0
78535,TX,Combes,Brownsville-Harlingen,Cameron County,2020-02-29,83855.0
76250,TX,Lindsay,Gainesville,Cooke County,2020-02-29,249105.0
78719,TX,Austin,Austin-Round Rock,Travis County,2020-02-29,239433.0
75437,TX,Dike,Sulphur Springs,Hopkins County,2020-02-29,152301.0
79097,TX,White Deer,Amarillo,Carson County,2020-02-29,100583.0
79358,TX,Ropesville,Levelland,Hockley County,2020-02-29,156692.0
75447,TX,Ivanhoe,Bonham,Fannin County,2020-02-29,174769.0
75853,TX,Montalba,Palestine,Anderson County,2020-02-29,149278.0
77456,TX,Markham,Bay City,Matagorda County,2020-02-29,115793.0
77444,TX,Guy,Houston-The Woodlands-Sugar Land,Fort Bend County,2020-02-29,185905.0
76475,TX,Strawn,Mineral Wells,Palo Pinto County,2020-02-29,146135.0
79366,TX,Ransom Canyon,Lubbock,Lubbock County,2020-02-29,285333.0
77560,TX,Wallisville,Houston-The Woodlands-Sugar Land,Chambers County,2020-02-29,179430.0
78850,TX,D Hanis,San Antonio-New Braunfels,Medina County,2020-02-29,208941.0
77614,TX,Deweyville,Beaumont-Port Arthur,Newton County,2020-02-29,77504.0
79111,TX,Amarillo,Amarillo,Potter County,2020-02-29,80721.0
75435,TX,Deport,Paris,Lamar County,2020-02-29,80011.0
76484,TX,Palo Pinto,Mineral Wells,Palo Pinto County,2020-02-29,141815.0
77519,TX,Batson,Beaumont-Port Arthur,Hardin County,2020-02-29,129254.0
76228,TX,Bellevue,Wichita Falls,Clay County,2020-02-29,100856.0
79057,TX,McLean,Pampa,Gray County,2020-02-29,39016.0
79526,TX,Hermleigh,Snyder,Scurry County,2020-02-29,127600.0
76934,TX,Carlsbad,San Angelo,Tom Green County,2020-02-29,127748.0
75439,TX,Ector,Bonham,Fannin County,2020-02-29,114696.0
77010,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2020-02-29,389244.0
75976,TX,Alto,Jacksonville,Cherokee County,2020-02-29,76696.0
75489,TX,Whitewright,Sherman-Denison,Grayson County,2020-02-29,175104.0
77533,TX,Daisetta,Houston-The Woodlands-Sugar Land,Liberty County,2020-02-29,78031.0
75478,TX,Saltillo,Sulphur Springs,Hopkins County,2020-02-29,139859.0
76561,TX,Oglesby,Killeen-Temple,Coryell County,2020-02-29,137779.0
75438,TX,Dodd City,Bonham,Fannin County,2020-02-29,162807.0
75421,TX,Paris,Paris,Lamar County,2020-02-29,123607.0
77878,TX,Somerville,College Station-Bryan,Burleson County,2020-02-29,149523.0
2663,TX,Rye,Houston-The Woodlands-Sugar Land,Liberty County,2020-02-29,396725.0
75468,TX,Pattonville,Paris,Lamar County,2020-02-29,154108.0
78050,TX,Pleasanton,San Antonio-New Braunfels,Atascosa County,2020-02-29,104664.0
78161,TX,Sutherland Springs,San Antonio-New Braunfels,Wilson County,2020-02-29,167278.0
77466,TX,Pattison,Houston-The Woodlands-Sugar Land,Waller County,2020-02-29,234061.0
77476,TX,Fulshear,Houston-The Woodlands-Sugar Land,Fort Bend County,2020-02-29,270642.0
77585,TX,Saratoga,Beaumont-Port Arthur,Hardin County,2020-02-29,108822.0
78339,TX,Banquete,Corpus Christi,Nueces County,2020-02-29,85091.0
76890,TX,Zephyr,Brownwood,Brown County,2020-02-29,248720.0
78877,TX,Quemado,Eagle Pass,Maverick County,2020-02-29,125012.0
79506,TX,Blackwell,Sweetwater,Nolan County,2020-02-29,72198.0
75477,TX,Roxton,Paris,Lamar County,2020-02-29,76652.0
78406,TX,Corpus Christi,Corpus Christi,Nueces County,2020-02-29,71104.0
79541,TX,Ovalo,Abilene,Taylor County,2020-02-29,237053.0
77367,TX,Riverside,Huntsville,Walker County,2020-02-29,152607.0
79012,TX,Boys Ranch,Amarillo,Potter County,2020-02-29,287138.0
77597,TX,Wallisville,Houston-The Woodlands-Sugar Land,Chambers County,2020-02-29,215240.0
77978,TX,Point Comfort,Port Lavaca,Calhoun County,2020-02-29,89019.0
78330,TX,Agua Dulce,Corpus Christi,Nueces County,2020-02-29,101246.0
78671,TX,Stonewall,Fredericksburg,Gillespie County,2020-02-29,242322.0
78870,TX,Knippa,Uvalde,Uvalde County,2020-02-29,109411.0
77629,TX,Nome,Beaumont-Port Arthur,Jefferson County,2020-02-29,106368.0
79039,TX,Groom,Amarillo,Carson County,2020-02-29,90442.0
78944,TX,Industry,Houston-The Woodlands-Sugar Land,Austin County,2020-02-29,261505.0
77538,TX,Devers,Houston-The Woodlands-Sugar Land,Liberty County,2020-02-29,148029.0
79718,TX,Balmorhea,Pecos,Reeves County,2020-02-29,90732.0
77457,TX,Matagorda,Bay City,Matagorda County,2020-02-29,229235.0
78567,TX,Los Indios,Brownsville-Harlingen,Cameron County,2020-02-29,66207.0
75784,TX,Reklaw,Jacksonville,Cherokee County,2020-02-29,123609.0
76377,TX,Petrolia,Wichita Falls,Clay County,2020-02-29,59866.0
79367,TX,Smyer,Levelland,Hockley County,2020-02-29,105047.0
78742,TX,Austin,Austin-Round Rock,Travis County,2020-02-29,246906.0
77582,TX,Devers,Houston-The Woodlands-Sugar Land,Liberty County,2020-02-29,128522.0
78066,TX,Riomedina,San Antonio-New Braunfels,Medina County,2020-02-29,301347.0
79561,TX,Trent,Abilene,Taylor County,2020-02-29,79645.0
75977,TX,Wiergate,Beaumont-Port Arthur,Newton County,2020-02-29,94037.0
75132,TX,Fate,Dallas-Fort Worth-Arlington,Rockwall County,2020-02-29,257035.0
78598,TX,Port Mansfield,Raymondville,Willacy County,2020-02-29,159121.0
78146,TX,Pettus,Beeville,Bee County,2020-02-29,140287.0
78592,TX,La Feria,Brownsville-Harlingen,Cameron County,2020-02-29,57484.0
76077,TX,Rainbow,Dallas-Fort Worth-Arlington,Somervell County,2020-02-29,266214.0
76357,TX,Byers,Wichita Falls,Clay County,2020-02-29,76968.0
75573,TX,Redwater,Texarkana,Bowie County,2020-02-29,102331.0
77451,TX,Beasley,Houston-The Woodlands-Sugar Land,Fort Bend County,2020-02-29,122453.0
78545,TX,Falcon Heights,Rio Grande City,Starr County,2020-02-29,49919.0
75153,TX,Powell,Corsicana,Navarro County,2020-02-29,102030.0
77448,TX,East Bernard,El Campo,Wharton County,2020-02-29,91368.0
79350,TX,New Deal,Lubbock,Lubbock County,2020-02-29,85885.0
78067,TX,San Ygnacio,Zapata,Zapata County,2020-02-29,61229.0
78549,TX,Hargill,McAllen-Edinburg-Mission,Hidalgo County,2020-02-29,61475.0
75780,TX,New Summerfield,Jacksonville,Cherokee County,2020-02-29,82933.0
79713,TX,Ackerly,Midland,Martin County,2020-02-29,217118.0
79080,TX,Skellytown,Amarillo,Carson County,2020-02-29,52747.0
77863,TX,Somerville,College Station-Bryan,Burleson County,2020-02-29,124911.0
78886,TX,Yancey,San Antonio-New Braunfels,Medina County,2020-02-29,185801.0
75492,TX,Windom,Bonham,Fannin County,2020-02-29,105741.0
77464,TX,Orchard,Houston-The Woodlands-Sugar Land,Fort Bend County,2020-02-29,198007.0
76463,TX,Mingus,Mineral Wells,Palo Pinto County,2020-02-29,114517.0
76238,TX,Era,Gainesville,Cooke County,2020-02-29,229203.0
77661,TX,Winnie,Houston-The Woodlands-Sugar Land,Chambers County,2020-02-29,139753.0
75682,TX,New London,Longview,Rusk County,2020-02-29,107766.0
78674,TX,Georgetown,Austin-Round Rock,Williamson County,2020-02-29,225762.0
78004,TX,Bergheim,San Antonio-New Braunfels,Kendall County,2020-02-29,407428.0
78563,TX,Linn,McAllen-Edinburg-Mission,Hidalgo County,2020-02-29,83854.0
78661,TX,Luling,Austin-Round Rock,Caldwell County,2020-02-29,115411.0
78622,TX,Luling,Austin-Round Rock,Caldwell County,2020-02-29,117992.0
78027,TX,Kendalia,San Antonio-New Braunfels,Kendall County,2020-02-29,288128.0
76379,TX,Scotland,Wichita Falls,Archer County,2020-02-29,124349.0
76681,TX,Richland,Corsicana,Navarro County,2020-02-29,70351.0
78838,TX,Concan,Uvalde,Uvalde County,2020-02-29,305777.0
75493,TX,Winfield,Mount Pleasant,Titus County,2020-02-29,76937.0
76070,TX,Nemo,Dallas-Fort Worth-Arlington,Somervell County,2020-02-29,351559.0
79527,TX,Ira,Snyder,Scurry County,2020-02-29,121614.0
77334,TX,Huntsville,Huntsville,Walker County,2020-02-29,182025.0
77974,TX,Meyersville,Victoria,Victoria County,2020-02-29,231052.0
77374,TX,Thicket,Beaumont-Port Arthur,Hardin County,2020-02-29,124686.0
76041,TX,Forreston,Dallas-Fort Worth-Arlington,Ellis County,2020-02-29,146201.0
75101,TX,Bardwell,Dallas-Fort Worth-Arlington,Ellis County,2020-02-29,135487.0
77483,TX,Bay City,Bay City,Matagorda County,2020-02-29,120429.0
79533,TX,Lueders,Abilene,Jones County,2020-02-29,82842.0
79741,TX,Goldsmith,Odessa,Ector County,2020-02-29,115311.0
79098,TX,Wildorado,Amarillo,Oldham County,2020-02-29,215687.0
78162,TX,Beeville,Beeville,Bee County,2020-02-29,148368.0
76827,TX,Brookesmith,Brownwood,Brown County,2020-02-29,231164.0
75642,TX,Marshall,Marshall,Harrison County,2020-02-29,119289.0
76957,TX,Wall,San Angelo,Tom Green County,2020-02-29,394769.0
78561,TX,Raymondville,Raymondville,Willacy County,2020-02-29,54403.0
75164,TX,Josephine,Dallas-Fort Worth-Arlington,Collin County,2020-02-29,231314.0
75247,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2020-02-29,155436.0
77655,TX,Sabine Pass,Beaumont-Port Arthur,Jefferson County,2020-02-29,80848.0
77368,TX,Rye,Houston-The Woodlands-Sugar Land,Liberty County,2020-02-29,141376.0
76958,TX,Water Valley,San Angelo,Tom Green County,2020-02-29,132931.0
78568,TX,Lozano,Brownsville-Harlingen,Cameron County,2020-02-29,62878.0
75481,TX,Sulphur Bluff,Sulphur Springs,Hopkins County,2020-02-29,128247.0
79078,TX,Sanford,Borger,Hutchinson County,2020-02-29,56059.0
77415,TX,Sweeny,Houston-The Woodlands-Sugar Land,Brazoria County,2020-02-29,121973.0
78883,TX,Tarpley,San Antonio-New Braunfels,Bandera County,2020-02-29,244317.0
78012,TX,Pleasanton,San Antonio-New Braunfels,Atascosa County,2020-02-29,79874.0
77882,TX,Hearne,College Station-Bryan,Robertson County,2020-02-29,291900.0
78588,TX,Santa Elena,Rio Grande City,Starr County,2020-02-29,60697.0
76566,TX,Purmela,Killeen-Temple,Coryell County,2020-02-29,270555.0
78675,TX,Willow City,Fredericksburg,Gillespie County,2020-02-29,558855.0
78618,TX,Doss,Fredericksburg,Gillespie County,2020-02-29,396848.0
78931,TX,Bleiblerville,Houston-The Woodlands-Sugar Land,Austin County,2020-02-29,309656.0
77458,TX,Midfield,Bay City,Matagorda County,2020-02-29,131169.0
79566,TX,Wingate,Abilene,Taylor County,2020-02-29,154599.0
75413,TX,Leonard,Bonham,Fannin County,2020-02-29,76079.0
78837,TX,Comstock,Del Rio,Val Verde County,2020-02-29,111378.0
78352,TX,Odem,Corpus Christi,San Patricio County,2020-02-29,84738.0
76268,TX,Whitesboro,Sherman-Denison,Grayson County,2020-02-29,130690.0
75105,TX,Chatfield,Corsicana,Navarro County,2020-02-29,152127.0
77376,TX,Votaw,Beaumont-Port Arthur,Hardin County,2020-02-29,96540.0
77453,TX,Wharton,El Campo,Wharton County,2020-02-29,83958.0
78142,TX,Normanna,Beeville,Bee County,2020-02-29,165550.0
78591,TX,Santa Elena,Rio Grande City,Starr County,2020-02-29,60417.0
78008,TX,Campbellton,San Antonio-New Braunfels,Atascosa County,2020-02-29,83158.0
75475,TX,Bonham,Bonham,Fannin County,2020-02-29,60251.0
75470,TX,Petty,Paris,Lamar County,2020-02-29,68203.0
78590,TX,San Perlita,Raymondville,Willacy County,2020-02-29,98884.0
76370,TX,Megargel,Wichita Falls,Archer County,2020-02-29,54248.0
76623,TX,Italy,Dallas-Fort Worth-Arlington,Ellis County,2020-02-29,147358.0
79749,TX,Tarzan,Midland,Martin County,2020-02-29,296992.0
75782,TX,Poynor,Athens,Henderson County,2020-02-29,104940.0
79377,TX,Welch,Lamesa,Dawson County,2020-02-29,78005.0
77443,TX,Wharton,El Campo,Wharton County,2020-02-29,92136.0
78536,TX,Rio Grande City,Rio Grande City,Starr County,2020-02-29,55878.0
76429,TX,Caddo,Mineral Wells,Palo Pinto County,2020-02-29,300468.0
78564,TX,New Falcon,Zapata,Zapata County,2020-02-29,79299.0
79733,TX,Forsan,Big Spring,Howard County,2020-02-29,104244.0
78670,TX,Martindale,Austin-Round Rock,Caldwell County,2020-02-29,246898.0
77452,TX,Bellville,Houston-The Woodlands-Sugar Land,Austin County,2020-02-29,237826.0
76680,TX,Reagan,Waco,Falls County,2020-02-29,103027.0
87512,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2020-02-29,372002.0
77468,TX,Boling,El Campo,Wharton County,2020-02-29,105840.0
78860,TX,El Indio,Eagle Pass,Maverick County,2020-02-29,83540.0
75764,TX,Gallatin,Jacksonville,Cherokee County,2020-02-29,76812.0
77852,TX,Caldwell,College Station-Bryan,Burleson County,2020-02-29,137192.0
79517,TX,Fluvanna,Snyder,Scurry County,2020-02-29,99093.0
75978,TX,Chireno,Nacogdoches,Nacogdoches County,2020-02-29,102252.0
79535,TX,Maryneal,Sweetwater,Nolan County,2020-02-29,130330.0
79783,TX,Tarzan,Midland,Martin County,2020-02-29,366444.0
77481,TX,Thompsons,Houston-The Woodlands-Sugar Land,Fort Bend County,2020-02-29,173142.0
77432,TX,Danevang,El Campo,Wharton County,2020-02-29,89954.0
77460,TX,Wharton,El Campo,Wharton County,2020-02-29,123870.0
75658,TX,Joinerville,Longview,Rusk County,2020-02-29,111974.0
75772,TX,Maydelle,Jacksonville,Cherokee County,2020-02-29,78069.0
77617,TX,Gilchrist,Houston-The Woodlands-Sugar Land,Galveston County,2020-02-29,244319.0
79748,TX,Knott,Big Spring,Howard County,2020-02-29,242216.0
76940,TX,Mereta,San Angelo,Tom Green County,2020-02-29,95804.0
77473,TX,San Felipe,Houston-The Woodlands-Sugar Land,Austin County,2020-02-29,142892.0
77623,TX,High Island,Houston-The Woodlands-Sugar Land,Galveston County,2020-02-29,129470.0
75689,TX,Overton,Longview,Rusk County,2020-02-29,79124.0
79503,TX,Avoca,Abilene,Jones County,2020-02-29,44196.0
78391,TX,Tynan,Beeville,Bee County,2020-02-29,106886.0
76654,TX,Leroy,Waco,McLennan County,2020-02-29,116194.0
76364,TX,Harrold,Vernon,Wilbarger County,2020-02-29,76487.0
76369,TX,Electra,Wichita Falls,Wichita County,2020-02-29,87971.0
76373,TX,Oklaunion,Vernon,Wilbarger County,2020-02-29,66347.0
78585,TX,Falcon Heights,Rio Grande City,Starr County,2020-02-29,46694.0
77960,TX,Victoria,Victoria,Victoria County,2020-02-29,276485.0
75865,TX,Groveton,Huntsville,Trinity County,2020-02-29,167097.0
76253,TX,Myra,Gainesville,Cooke County,2020-02-29,85482.0
